year,country,country name,region,plantDay_sacks,harDay_sacks,yield,Production,Harvested_Area,yldAnom,yldAnomFD,yldAnomGau,yldAnomSmooth5,yldAnomSmooth9,yldAnomLinAbs,yldAnomSmooth5Abs,yldAnomSmooth9Abs,yldAnomGauAbs,expectedYld,expectedYldSmooth5,expectedYldSmooth9,expectedYldGau,prodAnomSmooth5,prodAnomSmooth9,prodAnomGau,directProdAnom,directProdExp,expectedProd,expectedProdSmooth5,expectedProdSmooth9,expectedProdGau,CDD1,EDD1,CDD2,EDD2,TAVG1,TAVG2,sumP1,sumP2,sfcSMgl1,sfcSMgl2,sfcSMfl1,sfcSMfl2CDD1haWgt,EDD1haWgt,CDD2haWgt,EDD_2_haWgt,TAVG1haWgt,TAVG2haWgt,sumP1haWgt,sumP2haWgt,sfcSMgl1haWgt,sfcSMgl2haWgt,sfcSMfl1haWgt,sfcSMfl2haWgt,country,state,ProdAnomLinAbs,sfcSMfl2,TAV1,TAV2,CDD1haWgt,TAV1haWgt,EDD2haWgt,TAV2haWgt
2004,Bangladesh,Bangladesh,19.0,,,1.9527,1253380.0,641875.0,-0.1694355150826908,,-0.024167152812350573,0.024286613512378284,-0.01978905801183541,-0.39835164675372603,0.04629999999999801,-0.039422222222222025,-0.048359920894938124,2.351051646753726,1.906400000000002,1.9921222222222221,2.0010599208949382,29718.812499998723,-25304.138888888763,-31041.02422443841,,,1509081.275760048,1223670.5000000014,1278693.4513888888,1284430.3367244385,,,0.3513507544994354,0.3513507544994354,,,,0.9588715434074402,,1.2564526796340942,,,,0.278954416513443,,,,,1.137387752532959,,1.2450493574142456,,1.480521321296692,,,-255691.9632600479,1.425951,,0.35135075,,,0.27895442,0.27895442
2004,Belgium-Luxembourg,Belgium-Luxembourg,,,,8.868123067339992,1993155.0,224755.0,0.12120704332229526,,0.07057329325723673,0.06251522552141543,0.08103268794505453,0.958680185976629,0.5217739004486877,0.6647420167655707,0.5845957991054345,7.909442881363363,8.346349166891304,8.203381050574421,8.283527268234558,117271.29299534479,149404.09197814582,131390.82882794194,,,1777686.8348008227,1875883.7070046552,1843750.908021854,1861764.171172058,,,,,,,,,,,,,,,,,,,,,,,,,,215468.16519917725,,,,,,,
2004,Bhutan,Bhutan,19.0,,,1.3656000000000001,4191.0,3069.0,-0.07635043138015192,,0.017890545886758393,0.04405266135567787,0.06473075057176472,-0.11288279953243618,0.05761999999999956,0.08302222222222166,0.02400192197646689,1.4784827995324363,1.3079800000000006,1.2825777777777785,1.3415980780235333,176.83577999999866,254.7951999999983,73.66189854577688,,,4537.463711765047,4014.1906200000017,3936.231200000002,4117.3645014542235,,,,,,,,,,,,,,,,,,,,,,,,,,-346.4373117650467,,,,,,,
2004,Bolivia,Bolivia,2.0,,,1.0665,116037.0,108797.0,0.012197908119023096,,0.03904266125921574,0.04054871504673426,0.04593004249754794,0.012852297860517226,0.04155999999999982,0.04683333333333306,0.04007438749674752,1.0536477021394828,1.0249400000000002,1.019666666666667,1.0264256125032525,4521.60331999998,5095.326166666637,4359.97313648364,,,114633.70904966931,111510.39718000001,110936.67433333336,111672.02736351636,,,0.20094676315784454,0.20094676315784454,,,,-0.002467968501150608,,-0.10608874261379242,,,,0.3091820776462555,,,,,-0.2355588972568512,,-0.014450456015765667,,-0.6594411730766296,,,1398.2914503306927,-0.56123513,,0.20094676,,,0.30918208,0.30918208
2004,Botswana,Botswana,17.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5357633233070374,-0.5357633233070374,,,,-0.7656023502349854,,-0.11496239900588989,,,,-0.5357635617256165,,,,,-0.7656022906303406,,-0.11496291309595108,,-0.07116152346134186,,,,-0.2892565,,-0.5357633,,,-0.53576356,-0.53576356
2004,Brazil,Brazil,0.0,,,2.0728,5818846.0,2807224.0,0.01797145772989578,,0.04262995115145187,0.08889565975687859,0.050884694032751095,0.03659359729554623,0.16921999999999904,0.10036666666666605,0.08475045499042433,2.0362064027044537,1.903580000000001,1.972433333333334,1.9880495450095756,475038.4452799973,281751.71546666493,237913.51126003894,,,5716087.482625607,5343775.4619200025,5537062.191733335,5580900.395939961,,,0.5650653839111328,0.5650653839111328,,,,-0.4845856726169586,,0.28848204016685486,,,,0.8118618130683899,,,,,-0.6846433281898499,,-0.015324363484978676,,-0.5071926712989807,,,102726.42457439247,-0.365415,,0.5650654,,,0.8118618,0.8118618
2004,Bulgaria,Bulgaria,6.0,,,3.81,3961178.0,1039680.0,-0.002105404504278353,,0.19888783536016005,0.20841896932328363,0.18222015359553048,-0.008038515488016706,0.6571199999999955,0.5872499999999965,0.6320546679786512,3.8180385154880168,3.1528800000000046,3.2227500000000036,3.177945332021349,683194.5215999953,610552.0799999963,657134.597204044,,,3969538.2837825813,3277986.278400005,3350628.720000004,3304046.202795956,,,-0.7850568890571594,-0.7850568890571594,,,,-0.5061096549034119,,-0.22466272115707397,,,,-0.22015465795993805,,,,,-0.4801897406578064,,-0.30347830057144165,,0.704789936542511,,,-8357.48378258121,0.6397992,,-0.7850569,,,-0.22015466,-0.22015466
2004,Burundi,Burundi,9.0,,,0.8326,7493.0,9000.0,0.1093494781189175,,0.04349941120213887,0.043227665706051695,0.03809708522664317,0.08207005752253227,0.034499999999999864,0.03055555555555567,0.03470783919770226,0.7505299424774677,0.7981000000000001,0.8020444444444443,0.7978921608022977,310.49999999999875,275.000000000001,312.37055277932035,,,6754.76948229721,7182.9000000000015,7218.399999999999,7181.02944722068,,,,,,,,,,,,,,,,,,,,,,,,,,738.6305177027904,,,,,,,
2004,Cameroon,Cameroon,24.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Canada,Canada,7.0,,,2.6409000000000002,24795500.0,9388900.0,0.0017191159561149327,,0.08495649946973723,0.09331401366176656,0.09750421351557231,0.004532221913495782,0.22539999999999738,0.2346222222222214,0.20679319360664117,2.6363677780865045,2.415500000000003,2.406277777777779,2.434106806393359,2116258.0599999754,2202844.5822222144,1941560.6154533932,,,24752593.43167638,22678887.950000025,22592301.42777779,22853585.39454661,0.6970856189727783,-0.49047431349754333,-0.6763864159584045,-0.6763864159584045,,,0.3595506250858307,1.558974266052246,-0.04730246961116791,-0.876223623752594,0.7940467000007629,,-0.4125130772590637,-0.5190794467926025,,,,0.6116546392440796,1.5416154861450195,0.1677449643611908,-1.8745235204696655,0.8301583528518677,0.5383809208869934,,,42552.578323620546,0.22423133,-2.1685557,-0.6763864,1.0275936,-2.1992667,-0.51907945,-0.51907945
2004,Chad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Chile,Chile,0.0,,,4.571000000000001,1921652.0,420400.0,0.02274601869547746,,0.03867024631699711,0.03701115734165875,0.041179998937029616,0.10165969806428077,0.16314000000000384,0.1807888888888911,0.17018076385818315,4.46934030193572,4.407859999999997,4.3902111111111095,4.4008192361418175,68584.05600000161,76003.64888888982,71543.9931259802,,,1878910.6629337766,1853064.3439999986,1845644.7511111104,1850104.4068740201,,,-0.35021936893463135,-0.35021936893463135,,,,-0.28940457105636597,,0.9579219222068787,,,,0.2618691325187683,,,,,-0.32701167464256287,,0.2862456142902374,,0.5069202184677124,,,42737.737066223635,0.31953245,,-0.35021937,,,0.26186913,0.26186913
2004,China,China,37.0,,,4.2519,91952000.0,21626000.0,-0.012377934044092168,,0.011736856847085628,0.020663398802636245,0.013886018599474869,-0.053289349819392484,0.08607999999999816,0.05823333333333114,0.04932502091862201,4.3051893498193925,4.165820000000002,4.193666666666669,4.202574979081378,1861566.0799999603,1259354.0666666192,1066702.9023861196,,,93104024.87919419,90090023.32000004,90692235.33333339,90884886.49761388,1.158900499343872,1.1824572086334229,1.5599169731140137,1.5599169731140137,,,-0.6797298789024353,-0.1633085310459137,0.6711438298225403,1.2041054964065552,-0.8675529956817627,,1.4085509777069092,1.104242205619812,,,,-0.6948944330215454,1.0715537071228027,0.40140026807785034,1.441482424736023,-0.5878409147262573,1.7337069511413574,,,-1152435.479194182,0.15445155,1.0327142,1.559917,0.63503027,1.067278,1.1042422,1.1042422
2004,Colombia,Colombia,38.0,,,1.8879000000000001,43471.0,23026.0,0.03128701731550131,,0.0201579708308129,-0.002050978443583696,0.04530381981826667,0.0572748022598879,-0.00388000000000277,0.08182222222222002,0.037304255046401114,1.8306251977401122,1.891780000000003,1.8060777777777801,1.850595744953599,-89.34088000006379,1884.0384888888382,858.9677766984321,,,42151.97580316383,43560.12628000007,41586.746911111164,42611.81762330157,,,,,,,,,,,,,,,,,,,,,,,,,,1318.8095968361788,,,,,,,
2004,Cyprus,Cyprus,12.0,,,1.3329,9930.0,7450.0,-0.3157488914918321,,-0.2474071595345302,-0.2293504781507649,-0.18614228144208214,-0.6150690765953493,-0.3966799999999999,-0.3048555555555559,-0.4381771725859325,1.9479690765953492,1.72958,1.6377555555555559,1.7710771725859324,-2955.2659999999996,-2271.1738888888913,-3264.419935765197,,,14512.369620635352,12885.371,12201.278888888892,13194.524935765197,,,,,,,,,,,,,,,,,,,,,,,,,,-4582.264620635352,,,,,,,
2004,Czechoslovakia,Czechoslovakia,,,,5.5302739071659754,6807369.0,1230928.0,0.11307290248697627,,0.206568123973289,0.21836828627995383,0.2088060856911342,0.5617997894244526,0.9911916202726001,0.9552854349628062,0.9467996736892053,4.968474117741523,4.539082286893375,4.574988472203169,4.58347423347677,1220085.5187589112,1175887.589887897,1165442.228734906,,,6115833.908803337,5587283.481241088,5631481.4101121025,5641926.771265094,,,,,,,,,,,,,,,,,,,,,,,,,,691535.0911966626,,,,,,,
2004,Dem. Rep. Congo,Dem. Rep. Congo,,,,1.2842,8540.0,6650.0,0.06602511550843604,,0.006200426460503176,0.010512731736489459,0.005559470675749479,0.07953795093795102,0.01336000000000026,0.007099999999999662,0.007913520458928902,1.204662049062049,1.2708399999999997,1.2771000000000003,1.276286479541071,88.84400000000173,47.21499999999775,52.6249110518772,,,8011.002626262626,8451.085999999998,8492.715000000002,8487.305088948124,,,,,,,,,,,,,,,,,,,,,,,,,,528.9273737373743,,,,,,,
2004,Denmark,Denmark,16.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.27924948930740356,,-0.6859715580940247,,,,,,,,,-0.27589690685272217,,-0.6917501091957092,,-0.3322892189025879,,,,-0.32451242,,,,,,
2004,Ecuador,Ecuador,0.0,,,0.8053,10214.0,12684.0,-0.15385547775617447,,0.09833823016431352,0.09645181493886451,0.1204953388061768,-0.1464286690747426,0.07083999999999857,0.08659999999999934,0.07210144796605544,0.9517286690747426,0.7344600000000014,0.7187000000000007,0.7331985520339446,898.5345599999819,1098.4343999999917,914.5347660014472,,,12071.726438544036,9315.890640000018,9115.990800000009,9299.890433998553,,,,,,,,,,,,,,,,,,,,,,,,,,-1857.3012385440352,,,,,,,
2004,Egypt,Egypt,12.0,,,6.5567,7177855.0,1094741.0,0.10951658716015028,,0.02098574109789219,0.01138379428959253,0.01592835339872047,0.647189429471152,0.07379999999999942,0.102800000000002,0.1347689816985964,5.909510570528848,6.482900000000001,6.453899999999998,6.421931018301404,80791.88579999936,112539.37480000219,147537.12979370315,,,6469383.511491322,7097096.428900001,7065348.939899998,7030351.184906297,,,0.8423727750778198,0.8423727750778198,,,,-1.060460090637207,,-0.39892101287841797,,,,0.7045367956161499,,,,,-0.40223902463912964,,-0.5319219827651978,,0.15428917109966278,,,708504.8032086784,0.08932518,,0.8423728,,,0.7045368,0.7045368
2004,Eritrea,Eritrea,9.0,,,0.298,9052.0,30373.0,-0.6022181551174285,,-0.5658120067482556,-0.5007037061859125,-0.5465381689069236,-0.4511543513957306,-0.29884000000000005,-0.3591666666666667,-0.38833864738681995,0.7491543513957306,0.59684,0.6571666666666667,0.6863386473868199,-9076.667320000002,-10908.969166666668,-11795.009737079883,,,22754.065114942525,18127.821320000003,19960.123166666668,20846.16373707988,,,-0.020195497199892998,-0.020195497199892998,,,,-0.39345622062683105,,-0.42873936891555786,,,,-0.09385329484939575,,,,,-0.12818506360054016,,-0.7093302607536316,,-1.7607818841934204,,,-13702.911114942526,-1.7348078,,-0.020195497,,,-0.093853295,-0.093853295
2004,Eswatini,Eswatini,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Ethiopia,Ethiopia,9.0,,,1.4691,1614441.0,1098907.0,-0.09468991841542407,,-0.007310050424473306,-0.003189035147238081,0.0051924948303127515,-0.15365890866985077,-0.004699999999999482,0.007588888888889089,-0.01081827723065576,1.6227589086698508,1.4737999999999996,1.461511111111111,1.4799182772306558,-5164.862899999431,8339.483122222442,-11888.280576708228,,,1783261.1240496598,1619569.1365999996,1606064.7905777777,1626292.5542767083,,,-0.015590538270771503,-0.015590538270771503,,,,-1.4734431505203247,,-1.6921827793121338,,,,0.08519547432661057,,,,,-1.4500163793563843,,-1.8923261165618896,,-2.0075271129608154,,,-168856.8503496597,-2.1501985,,-0.015590538,,,0.085195474,0.085195474
2004,Finland,Finland,16.0,,,3.4738,782300.0,225200.0,-0.02024328029128677,,-0.014263287974551724,-0.011417448319825508,-0.02679836016074708,-0.07177404927294484,-0.040120000000001266,-0.09565555555555738,-0.05026475037557354,3.545574049272945,3.5139200000000015,3.5694555555555576,3.5240647503755738,-9035.024000000285,-21541.63111111152,-11319.621784579162,,,798463.2758962673,791334.7840000003,803841.3911111116,793619.3817845793,,,,,,,,,,,,,,,,,,,,,,,,,,-16163.515896267178,,,,,,,
2004,Former USSR,Former USSR,,,,1.957761563918178,88787079.0,45351324.0,-0.03903764250198459,,0.0158148146494897,0.021933282187790264,0.0052180211043880214,-0.07953110279506648,0.04201853250722909,0.010162612431740214,0.030479606927119374,2.0372926667132445,1.915743031410949,1.9475989514864378,1.9272819569910586,1905596.0817398787,460887.92907827836,1382290.5291444352,,,92393919.81093636,86881482.91826013,88326191.07092172,87404788.47085556,,,,,,,,,,,,,,,,,,,,,,,,,,-3606840.8109363653,,,,,,,
2004,France,France,40.0,,,7.5788,39690180.0,5237005.0,0.12037545101612532,,0.09032916844147876,0.08254962233319237,0.0984687928779863,0.8142819153468581,0.5779199999999998,0.6793777777777761,0.6278715837372584,6.764518084653142,7.00088,6.899422222222224,6.950928416262742,3026569.929599999,3557904.8191111023,3288166.6233899407,,,35425815.03191893,36663643.5644,36132308.6748889,36402046.87061006,,,0.6072365641593933,0.6072365641593933,,,,0.17852315306663513,,-1.167236566543579,,,,0.8606465458869934,,,,,-0.03213449940085411,,-1.2768481969833374,,0.346377968788147,,,4264398.462081073,0.46217322,,0.60723656,,,0.86064655,0.86064655
2004,Germany,Germany,40.0,,,8.1716,25427210.0,3111651.0,0.14709284550554735,,0.10953320682651828,0.1273815929252367,0.1066763774693314,1.047852317310367,0.923299999999994,0.78768888888888,0.8067010048880174,7.123747682689633,7.248300000000006,7.38391111111112,7.364898995111982,2872987.3682999816,2451012.918799972,2510171.988560804,,,22166616.600588877,22554179.943300016,22976154.392800026,22916995.323039196,,,-0.39186838269233704,-0.39186838269233704,,,,-0.16982421278953552,,-1.9945557117462158,,,,-0.5988056659698486,,,,,-0.11698063462972641,,-1.9971119165420532,,-0.38905400037765503,,,3260550.711011121,-0.47706762,,-0.39186838,,,-0.59880567,-0.59880567
2004,Greece,Greece,12.0,,,2.4757000000000002,2092097.0,845062.0,-0.0585526041966664,,0.033860024435714044,0.07469048983348159,0.026475818414676097,-0.15397427711401157,0.17206000000000143,0.06385555555555644,0.08108182975857936,2.629674277114012,2.303639999999999,2.411844444444444,2.394618170241421,145401.3677200012,53961.903488889635,68519.1732194446,,,2222237.803966521,1946718.625679999,2038158.0899111105,2023600.8201805556,,,-0.7299873232841492,-0.7299873232841492,,,,-0.16819876432418823,,0.33378535509109497,,,,-0.2966145873069763,,,,,-0.4066321551799774,,0.21897470951080322,,0.9222105741500854,,,-130117.81056652084,0.9824695,,-0.7299873,,,-0.2966146,-0.2966146
2004,Guatemala,Guatemala,3.0,,,2.0181,4232.0,2097.0,-0.05219141728395846,,-0.07111406196452204,-0.025750202757501166,-0.09349124829682376,-0.11112739549047967,-0.05333999999999817,-0.20813333333333217,-0.15450259560837543,2.1292273954904797,2.071439999999998,2.226233333333332,2.1726025956083754,-111.85397999999616,-436.45559999999756,-323.9919429907633,,,4464.989848343536,4343.809679999996,4668.411299999998,4555.947642990764,,,,,,,,,,,,,,,,,,,,,,,,,,-233.0341483435359,,,,,,,
2004,Honduras,Honduras,3.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Hungary,Hungary,6.0,,,5.1174,6006820.0,1173800.0,0.14217587020162728,,0.27840918731231173,0.2889332184793937,0.2668190482477494,0.6370041752338631,1.147139999999998,1.0778333333333334,1.114456301856947,4.480395824766137,3.970260000000002,4.0395666666666665,4.002943698143053,1346512.9319999977,1265160.7666666668,1308148.8071196845,,,5259088.619110491,4660291.188000002,4741643.3533333335,4698655.312880316,,,-0.849190354347229,-0.849190354347229,,,,1.2159227132797241,,-0.32233726978302,,,,-1.0275613069534302,,,,,1.21400785446167,,-0.29441291093826294,,1.0148428678512573,,,747715.5008895085,1.0064014,,-0.84919035,,,-1.0275613,-1.0275613
2004,India,India,33.0,,,2.7132,72156200.0,26594700.0,-0.0003412215666561373,,0.007552644960827294,0.019563044409538596,0.004789650404898578,-0.0009261183662112593,0.05205999999999955,0.01293333333333413,0.02033822888581005,2.7141261183662113,2.6611400000000005,2.700266666666666,2.69286177111419,1384520.081999988,343958.1200000212,540889.0957494526,,,72181369.88011388,70772219.95800002,71812781.91999999,71615850.94425055,,0.4285554587841034,1.2479709386825562,1.2479709386825562,,,0.7182859182357788,0.19880934059619904,0.7877115607261658,0.22684788703918457,,,0.428555428981781,1.4039223194122314,,,,0.7182859778404236,0.6859029531478882,0.7877112030982971,0.2785806655883789,,0.6441106200218201,,,-24629.840113878578,0.34901255,0.055886954,1.2479709,,0.055886958,1.4039223,1.4039223
2004,Iran,Iran,25.0,,,2.2056,14568481.0,6605320.0,0.2957077130647246,,0.12365461598944989,0.051517491919105485,0.14671935114900736,0.5033642428452354,0.10806000000000049,0.2822000000000007,0.2427192636824369,1.7022357571547646,2.0975399999999995,1.9233999999999993,1.962880736317563,713770.8792000032,1864021.3040000044,1603238.4067868742,,,11243811.89144951,13854922.912799997,12704672.487999996,12965455.385213125,,,0.5575438141822815,0.5575438141822815,,,,0.06989968568086624,,-1.0232919454574585,,,,-0.16094611585140228,,,,,0.471117228269577,,-0.5132638216018677,,0.5189536809921265,,,3324881.9005504902,0.4278561,,0.5575438,,,-0.16094612,-0.16094612
2004,Iraq,Iraq,25.0,,,1.1898,1832000.0,1539750.0,-0.2637123891314908,,-0.0037501145794289754,-0.06626695128076479,0.04955599553054949,-0.4261446151708803,-0.08444000000000185,0.056177777777776106,-0.004478681896882719,1.6159446151708803,1.2742400000000018,1.1336222222222239,1.1942786818968827,-130016.49000000284,86499.73333333076,-6896.050450725167,,,2488150.721209363,1962011.0400000028,1745494.8166666692,1838890.600450725,,,0.4539477229118347,0.4539477229118347,,,,0.695932924747467,,0.07474011927843094,,,,0.22033235430717468,,,,,0.7572251558303833,,-0.12314176559448242,,0.6732730269432068,,,-656156.1712093629,0.63995,,0.45394772,,,0.22033235,0.22033235
2004,Ireland,Ireland,7.0,,,9.924100000000001,1019200.0,102700.0,0.17131883564762374,,0.12350747344325674,0.12131908460427819,0.11372149512200092,1.4515136315643282,1.0737200000000104,1.0133444444444528,1.0909589354504003,8.472586368435673,8.85037999999999,8.910755555555548,8.8331410645496,110271.04400000107,104070.47444444531,112041.48267075612,,,870134.6200383436,908934.025999999,915134.5955555548,907163.587329244,,,,,,,,-1.480247139930725,,,,,,,,,,,-1.4802467823028564,,,,-2.126753091812134,,,149070.4499616565,-2.094826,,,,,,
2004,Israel,Israel,12.0,,,2.1883,154300.0,70510.0,-0.005654417591300106,,0.11857842014620017,0.02001528880933767,0.1496526764345338,-0.012443925164396408,0.042940000000000644,0.2848555555555554,0.23197761742266998,2.2007439251643963,2.1453599999999993,1.9034444444444445,1.95632238257733,3027.6994000000454,20085.16522222221,16356.74180447246,,,155174.45416334158,151269.33359999995,134211.86777777778,137940.29119552753,,,,,,,,,,,,,,,,,,,,,,,0.5511960983276367,,,-877.4211633415907,0.5531091,,,,,,
2004,Italy,Italy,40.0,,,3.6698000000000004,8638721.0,2353972.0,0.04963685788338779,,0.0889147026826746,0.08526444042253734,0.09348244969309327,0.17354320181532135,0.28832000000000146,0.31373333333333386,0.29965540468964313,3.496256798184679,3.381479999999999,3.3560666666666665,3.3701445953103573,678697.2070400035,738519.4821333346,705380.4322880886,,,8230090.607736385,7959909.238559998,7900086.963466667,7933226.013311912,,,-0.5414084792137146,-0.5414084792137146,,,,0.69791579246521,,0.3090030550956726,,,,-0.20468217134475708,,,,,0.8959704041481018,,0.5352593064308167,,1.1600279808044434,,,408515.8378636156,1.0601013,,-0.5414085,,,-0.20468217,-0.20468217
2004,Japan,Japan,37.0,,,4.0466,860300.0,212600.0,0.057721325214272,,0.03518669385450724,0.005666285600675573,0.0034965902045879464,0.22082859543817523,0.022799999999998377,0.01410000000000089,0.13754666302894059,3.8257714045618245,4.023800000000001,4.032499999999999,3.909053336971059,4847.279999999655,2997.660000000189,29242.420559952767,,,813359.0006098439,855459.8800000002,857309.4999999998,831064.7394400472,,,0.08100642263889313,0.08100642263889313,,,,-0.18089328706264496,,-0.6852141618728638,,,,0.35017678141593933,,,,,-0.06971235573291779,,-0.835354745388031,,0.45272114872932434,,,46948.159390156055,0.1571995,,0.08100642,,,0.35017678,0.35017678
2004,Jordan,Jordan,12.0,,,1.2273,13166.0,10728.0,-0.01763154433402032,,0.012773842167658823,0.01989429597128104,0.05309472961635301,-0.02202757451782511,0.02394000000000074,0.06187777777777814,0.01547960249330016,1.2493275745178252,1.2033599999999993,1.165422222222222,1.2118203975067,256.8283200000079,663.824800000004,166.0651755481241,,,13402.78621942723,12909.646079999993,12502.649599999997,13000.409224451876,,,,,,,,,,,,,,,,,,,,,,,,,,-236.3118194272278,,,,,,,
2004,Kenya,Kenya,9.0,,,2.4827,379425.0,152826.0,0.16889095901570766,,0.08242439700217824,0.06916153481762242,0.07284224475685656,0.3587208718778898,0.16060000000000096,0.16856666666666698,0.18905251119990796,2.12397912812211,2.322099999999999,2.314133333333333,2.293647488800092,24543.855600000148,25761.369400000047,28892.139076637133,,,324599.2342343896,354877.2545999998,353659.7407999999,350528.97112336283,,,0.5645411014556885,0.5645411014556885,,,,-1.5111407041549683,,-0.22709593176841736,,,,0.13333384692668915,,,,,-1.9555639028549194,,-0.4506359100341797,,-0.6103821992874146,,,54821.87596561039,-0.76422143,,0.5645411,,,0.13333385,0.13333385
2004,Kuwait,Kuwait,25.0,,,2.375,665.0,280.0,-0.263061471107568,,-0.20107756361302614,-0.2880780805985536,-0.1837739999083535,-0.8477925490196068,-0.9610399999999983,-0.5347333333333331,-0.5977541646478706,3.2227925490196068,3.3360399999999983,2.909733333333333,2.9727541646478706,-269.09119999999956,-149.72533333333325,-167.37116610140376,,,902.3819137254899,934.0911999999995,814.7253333333333,832.3711661014038,,,,,,,,,,,,,,,,,,,,,,,,,,-237.38191372548988,,,,,,,
2004,Lebanon,Lebanon,12.0,,,2.9344,136800.0,46620.0,0.0994622285409432,,0.07437264833771721,0.047124902759836614,0.05662491047958931,0.2654588360146426,0.1320600000000005,0.15725555555555548,0.20313165978290648,2.6689411639853575,2.8023399999999996,2.7771444444444446,2.7312683402170936,6156.637200000024,7331.253999999996,9469.9979790791,,,124426.03706499736,130645.09079999998,129470.474,127331.7300209209,,,0.37408602237701416,0.37408602237701416,,,,0.3767736256122589,,-0.1866009682416916,,,,0.37408608198165894,,,,,0.3487379550933838,,-0.1866007298231125,,0.3314203917980194,,,12375.690935002638,0.16549896,,0.37408602,,,0.37408608,0.37408608
2004,Lesotho,Lesotho,17.0,,,0.6401,16216.0,25335.0,-0.23312224336078372,,-0.12104655521943535,0.08968029689149398,-0.08794566525235867,-0.1945832261835182,0.05268000000000128,-0.06172222222222201,-0.08815245045806075,0.8346832261835182,0.5874199999999987,0.701822222222222,0.7282524504580608,1334.6478000000325,-1563.7324999999946,-2233.342332354969,,,21146.699535359432,14882.285699999968,17780.665999999994,18450.275832354968,,,-0.03247028589248657,-0.03247028589248657,,,,-0.0786481723189354,,-0.8668883442878723,,,,0.5605199337005615,,,,,-0.34338057041168213,,-0.8366332650184631,,0.05686347931623459,,,-4929.766035359434,-0.08284802,,-0.032470286,,,0.56051993,0.56051993
2004,Libya,Libya,12.0,,,0.7685000000000001,125000.0,162653.0,-0.030667543563386183,,-0.011703201447992521,-0.004146689127899131,-0.007618801652893009,-0.02431364705882355,-0.0031999999999997586,-0.005900000000000349,-0.009100414294531345,0.7928136470588236,0.7716999999999998,0.7744000000000004,0.7776004142945314,-520.4895999999608,-959.6527000000568,-1480.2096862484068,,,128953.51813505884,125519.32009999997,125958.48320000008,126479.04018624841,,,0.940162181854248,0.940162181854248,,,,0.03765784576535225,,0.38199594616889954,,,,0.9356228709220886,,,,,-0.03507229685783386,,-0.15700042247772217,,-0.8086492419242859,,,-3954.6876350588273,-1.1574732,,0.9401622,,,0.9356229,0.9356229
2004,Madagascar,Madagascar,17.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Malawi,Malawi,17.0,,,0.7537,1668.0,2213.0,-0.3767330318846984,,-0.26820245919068963,-0.09002004201579075,-0.30406992849155046,-0.4555731342383107,-0.07455999999999874,-0.3293111111111098,-0.2762296703928073,1.2092731342383107,0.8282599999999988,1.0830111111111098,1.0299296703928074,-165.0012799999972,-728.7654888888859,-611.2962605792826,,,2676.121446069382,1832.9393799999973,2396.703588888886,2279.2343605792826,,,,,,,,,,,,,,,,,,,,,,,,,,-1008.1833460693815,,,,,,,
2004,Mali,Mali,18.0,,,2.5296000000000003,8942.0,3535.0,-0.14763267428123658,,0.029614696150748254,0.04100479020230745,0.03630603401187144,-0.43813459478506056,0.09963999999999906,0.08862222222222238,0.07275861121932214,2.967734594785061,2.4299600000000012,2.440977777777778,2.456841388780678,352.2273999999967,313.2795555555561,257.20169066030377,,,10490.94179256519,8589.908600000004,8628.856444444446,8684.934309339696,,,,,,,,,,,,,,,,,,,,,,,,,,-1548.805792565189,,,,,,,
2004,Malta,Malta,18.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Mauritania,Mauritania,18.0,,,2.4906,797.0,320.0,0.5454568663451327,,0.25435235494774533,0.25381339293804966,0.25136914033060365,0.879037714285714,0.5041800000000005,0.5003000000000004,0.5050335121021436,1.6115622857142862,1.9864199999999996,1.9902999999999997,1.9855664878978565,161.33760000000018,160.09600000000012,161.61072387268598,,,515.6999314285715,635.6543999999999,636.896,635.3812761273141,,,,,,,,,,,,,,,,,,,,,,,,,,281.29206857142844,,,,,,,
