year,country,country name,region,plantDay_sacks,harDay_sacks,yield,Production,Harvested_Area,yldAnom,yldAnomFD,yldAnomGau,yldAnomSmooth5,yldAnomSmooth9,yldAnomLinAbs,yldAnomSmooth5Abs,yldAnomSmooth9Abs,yldAnomGauAbs,expectedYld,expectedYldSmooth5,expectedYldSmooth9,expectedYldGau,prodAnomSmooth5,prodAnomSmooth9,prodAnomGau,directProdAnom,directProdExp,expectedProd,expectedProdSmooth5,expectedProdSmooth9,expectedProdGau,CDD1,EDD1,CDD2,EDD2,TAVG1,TAVG2,sumP1,sumP2,sfcSMgl1,sfcSMgl2,sfcSMfl1,sfcSMfl2CDD1haWgt,EDD1haWgt,CDD2haWgt,EDD_2_haWgt,TAVG1haWgt,TAVG2haWgt,sumP1haWgt,sumP2haWgt,sfcSMgl1haWgt,sfcSMgl2haWgt,sfcSMfl1haWgt,sfcSMfl2haWgt,country,state,ProdAnomLinAbs,sfcSMfl2,TAV1,TAV2,CDD1haWgt,TAV1haWgt,EDD2haWgt,TAV2haWgt
2015,Egypt,Egypt,12,,,6.5919,9607736,1457506,-0.038525945,,0.013083805,0.001014393,0.008180717,-0.264135233,0.00668,0.053488889,0.085133268,6.856035233,6.58522,6.538411111,6.506766732,9736.14008,77960.37649,124082.2486,,,9992712.488,9597997.661,9529773.425,9483651.553,,,-1.86238575,-1.86238575,,,,-0.705462694,,,,,,-1.905934215,,,,,-0.621244311,,,,-0.797022045,,,-384978.6868,-0.82210565,,-1.8623857,,,-1.9059342,-1.9059342
2015,Eritrea,Eritrea,9,,,1,25000,25000,-0.040974559,,-0.070105255,-0.074074074,-0.080187233,-0.042725205,-0.08,-0.087177778,-0.075390527,1.042725205,1.08,1.087177778,1.075390527,-2000,-2179.444444,-1884.763171,,,26068.13013,27000,27179.44444,26884.76317,,,2.207223654,2.207223654,,,,-0.50466758,,,,,,2.077484846,,,,,-0.648911417,,,,-1.549411058,,,-1068.130131,-1.3170185,,2.2072237,,,2.0774848,2.0774848
2015,Eswatini,Eswatini,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Ethiopia,Ethiopia,9,,,2.7941,4650934,1664565,0.813211032,,0.097027273,0.058884611,0.089978761,1.253132098,0.15538,0.230655556,0.247125947,1.540967902,2.63872,2.563444444,2.546974053,258640.1097,383941.1648,411357.2017,,,2565041.236,4392320.957,4267019.902,4239603.865,,,2.016785145,2.016785145,,,,-0.738020301,,,,,,1.065544844,,,,,-1.027745366,,,,-1.536011577,,,2085919.83,-1.0951691,,2.0167851,,,1.0655448,1.0655448
2015,Finland,Finland,16,,,4.103,992100,241800,0.037503262,,0.060080751,0.028217723,0.050578676,0.148313639,0.1126,0.197533333,0.232540137,3.954686361,3.9904,3.905466667,3.870459863,27226.68,47763.56,56228.20506,,,956243.1621,964878.72,944341.84,935877.1949,,,,,,,,,,,,,,,,,,,,,,,,,,35862.2379,,,,,,,
2015,Former USSR,Former USSR,,,,2.474086693,125426393,50696038,0.070378905,,0.012629479,-0.018282312,0.014315133,0.162674649,-0.046074371,0.034917039,0.030856722,2.311412043,2.520161064,2.439169654,2.44322997,-2335788.05,1770155.523,1564313.574,,,117179432.8,127762181.1,123656237.5,123862079.4,,,,,,,,,,,,,,,,,,,,,,,,,,8246960.21,,,,,,,
2015,France,France,40,,,7.8008,42750027,5480208,0.021727119,,0.11402236,0.115585708,0.109449741,0.165884711,0.80824,0.769566667,0.798427086,7.634915289,6.99256,7.031233333,7.002372914,4429323.314,4217385.403,4375546.505,,,41840923.85,38320683.25,38532621.16,38374460.06,,,1.275530219,1.275530219,,,,-0.045322649,,,,,,1.134485841,,,,,-0.26089558,,,,-0.020101771,,,909082.7179,0.14729632,,1.2755302,,,1.1344858,1.1344858
2015,Germany,Germany,40,,,8.0877,26549500,3282700,0.001048338,,0.049628839,0.01095239,0.063928402,0.008469761,0.08762,0.485966667,0.382404853,8.079230239,8.00008,7.601733333,7.705295147,287630.174,1595282.777,1255320.411,,,26521689.11,26261862.62,24954210.01,25294172.38,,,-0.147845566,-0.147845566,,,,-0.824376225,,,,,,0.358605921,,,,,-0.973841667,,,,-0.615068316,,,27803.68458,-0.5072482,,-0.14784557,,,0.35860592,0.35860592
2015,Greece,Greece,12,,,2.905,1458705,502141,0.024677531,,0.035800785,0.019262482,0.04319202,0.069961744,0.0549,0.120277778,0.100406644,2.835038256,2.8501,2.784722222,2.804593356,27567.5409,60396.40361,50418.29243,,,1423588.945,1431152.064,1398323.201,1408301.313,,,0.913982689,0.913982689,,,,1.766840219,,,,,,0.638312697,,,,,2.060332298,,,,1.719240069,,,35130.6601,1.6054236,,0.9139827,,,0.6383127,0.6383127
2015,Guatemala,Guatemala,3,,,2.1214,594,280,-0.118307579,,0.000129416,0.002533033,0.003809118,-0.28465448,0.00536,0.00805,0.000274509,2.40605448,2.11604,2.11335,2.121125491,1.5008,2.254,0.076862412,,,673.6952545,592.4912,591.738,593.9151376,,,,,,,,,,,,,,,,,,,,,,,,,,-79.70325448,,,,,,,
2015,Honduras,Honduras,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Hungary,Hungary,6,,,5.1796,5331426,1029318,0.049826793,,0.061063738,0.021976157,0.066534274,0.24583375,0.11138,0.323122222,0.298083635,4.93376625,5.06822,4.856477778,4.881516365,114645.4388,332595.5195,306822.8509,,,5078414.409,5216810.074,4998859.993,5024632.662,,,1.508998036,1.508998036,,,,0.240145937,,,,,,1.490886211,,,,,0.225320682,,,,0.728318512,,,253041.104,0.72174793,,1.508998,,,1.4908862,1.4908862
2015,India,India,33,,,2.7496,86530000,31470000,-0.143521064,,-0.117938373,-0.10043251,-0.127129585,-0.460753326,-0.30698,-0.400466667,-0.367642508,3.210353326,3.05658,3.150066667,3.117242508,-9660660.6,-12602686,-11569709.74,,,101029819.2,96190572.6,99132598,98099621.74,,0.428555459,-0.718783438,-0.718783438,,,-0.695765793,0.807923615,,,,,0.428555429,-0.726823509,,,,-0.695765615,1.578918695,,,,0.579825938,,,-14499907.17,0.58265823,2.2066202,-0.71878344,,2.2066202,-0.7268235,-0.7268235
2015,Iran,Iran,25,,,2.0159,11522318,5715616,0.019052538,,0.088135364,0.047460199,0.120020495,0.037689922,0.09134,0.216022222,0.163281231,1.978210078,1.92456,1.799877778,1.852618769,522064.3654,1234700.07,933252.8136,,,11306689.17,11000045.93,10287410.22,10588857.48,,,-0.094441459,-0.094441459,,,,-0.607476115,,,,,,-0.633394301,,,,,-0.635986149,,,,-0.478286266,,,215421.1224,-0.34324425,,-0.09444146,,,-0.6333943,-0.6333943
2015,Iraq,Iraq,25,,,2.8617,2645061,924311,0.458935146,,0.084985338,0.042726385,0.087235318,0.900200884,0.11726,0.229611111,0.224152837,1.961499116,2.74444,2.632088889,2.637547163,108384.7079,212232.0757,207186.9332,,,1813035.21,2536716.081,2432868.713,2437913.856,,,-0.04016557,-0.04016557,,,,-1.406761408,,,,,,0.099202305,,,,,-1.393395185,,,,-0.613660932,,,832065.5789,-0.58610874,,-0.04016557,,,0.099202305,0.099202305
2015,Ireland,Ireland,7,,,10.6677,696600,65300,0.092016648,,0.143991079,0.080028429,0.139905041,0.898892887,0.79046,1.309288889,1.342714692,9.768807113,9.87724,9.358411111,9.324985308,51617.038,85496.56444,87679.26938,,,637903.1045,644983.772,611104.2456,608921.5406,,,,,,,,2.082633495,,,,,,,,,,,2.082633734,,,,0.277166545,,,58697.70552,0.3048788,,,,,,
2015,Israel,Israel,12,,,3.4055,173000,50800,0.47701745,,0.328645761,0.223688277,0.337991278,1.099840037,0.62252,0.860266667,0.842363835,2.305659963,2.78298,2.545233333,2.563136165,31624.016,43701.54667,42792.08282,,,117127.5261,141375.384,129297.8533,130207.3172,,,,,,,,,,,,,,,,,,,,,,,-0.249022871,,,55871.87388,-0.24860497,,,,,,
2015,Italy,Italy,40,,,3.928,7394495,1882516,0.014408571,,0.002304381,-0.000101823,0.000181069,0.055792971,-0.0004,0.000711111,0.009030799,3.872207029,3.9284,3.927288889,3.918969201,-753.0064,1338.678044,17000.62439,,,7289491.687,7395275.854,7393184.17,7377522.224,,,2.972441912,2.972441912,,,,0.934803963,,,,,,0.704139471,,,,,1.138650656,,,,0.697166383,,,105031.161,0.85288924,,2.972442,,,0.7041395,0.7041395
2015,Japan,Japan,37,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.857373834,0.857373834,,,,1.175704122,,,,,,0.379174054,,,,,0.71616751,,,,0.977914691,,,,1.1719699,,0.85737383,,,0.37917405,0.37917405
2015,Jordan,Jordan,12,,,0.9852,21925,22255,-0.31696694,,-0.258612662,-0.216677798,-0.307627436,-0.457189918,-0.27252,-0.437733333,-0.34366003,1.442389918,1.25772,1.422933333,1.32886003,-6064.9326,-9741.755333,-7648.153965,,,32100.38763,27990.5586,31667.38133,29573.77996,,,,,,,,,,,,,,,,,,,,,,,,,,-10174.76163,,,,,,,
2015,Kenya,Kenya,9,,,1.9841,238600,120256,-0.143268459,,-0.068569756,0.10726045,-0.066535283,-0.331794658,0.1922,-0.141422222,-0.146064886,2.315894658,1.7919,2.125522222,2.130164886,23113.2032,-17006.87076,-17565.17899,,,278500.228,215486.7264,255606.8004,256165.1086,,,3.123501539,3.123501539,,,,-0.014316634,,,,,,0.966453314,,,,,-0.152940318,,,,0.221479028,,,-39900.29836,0.10860195,,3.1235015,,,0.9664533,0.9664533
2015,Kuwait,Kuwait,25,,,3.75,45,12,-0.088823593,,-0.05685707,0.023935517,-0.136561442,-0.365558711,0.08766,-0.5931,-0.226067552,4.115558711,3.66234,4.3431,3.976067552,1.05192,-7.1172,-2.712810621,,,49.38670454,43.94808,52.1172,47.71281062,,,,,,,,,,,,,,,,,,,,,,,,,,-4.386704538,,,,,,,
2015,Lebanon,Lebanon,12,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.211484551,-1.211484551,,,,-0.165540218,,,,,,-1.211484432,,,,,-0.28039515,,,,0.231865868,,,,0.27163127,,-1.2114846,,,-1.2114844,-1.2114844
2015,Lesotho,Lesotho,17,,,0.8499,7069,8317,-0.015374985,,-0.089345415,-0.129539728,-0.086411459,-0.013271245,-0.12648,-0.0803875,-0.08338471,0.863171245,0.97638,0.9302875,0.93328471,-1051.93416,-668.5828375,-693.5106303,,,7178.995244,8120.55246,7737.201137,7762.12893,,,-1.045378327,-1.045378327,,,,0.341875017,,,,,,1.821566582,,,,,0.24448064,,,,-0.346269011,,,-110.3769437,-0.34919277,,-1.0453783,,,1.8215666,1.8215666
2015,Libya,Libya,12,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.352405518,-0.352405518,,,,-0.713870883,,,,,,-0.597669542,,,,,-0.985786736,,,,-1.196288586,,,,-1.2711216,,-0.35240552,,,-0.59766954,-0.59766954
2015,Madagascar,Madagascar,17,,,2.3935,5000,2089,-0.038312197,,-0.001108302,-0.001535137,-0.00095538,-0.095353443,-0.00368,-0.002288889,-0.002655664,2.488853443,2.39718,2.395788889,2.396155664,-7.68752,-4.781488889,-5.547681226,,,5199.214842,5007.70902,5004.802989,5005.569181,,,,,,,,,,,,,,,,,,,,,,,,,,-199.193342,,,,,,,
2015,Malawi,Malawi,17,,,1.279,1178,921,0.277872196,,0.004378543,0.023216371,0.018348137,0.278117436,0.02902,0.023044444,0.005575742,1.000882564,1.24998,1.255955556,1.273424258,26.72742,21.22393333,5.135258603,,,921.8128415,1151.23158,1156.735067,1172.823741,,,,,,,,,,,,,,,,,,,,,,,,,,256.1461585,,,,,,,
2015,Mali,Mali,18,,,3.9401,35756,9075,-0.004732604,,-0.159378982,-0.284032141,-0.123430942,-0.018735603,-1.56308,-0.554811111,-0.747030008,3.958835603,5.50318,4.494911111,4.687130008,-14184.951,-5034.910833,-6779.297326,,,35926.43309,49941.3585,40791.31833,42535.70483,,,,,,,,,,,,,,,,,,,,,,,,,,-170.025593,,,,,,,
2015,Malta,Malta,18,,,4.9925,10000,2003,0.039812468,,0.006807435,-1.25E-15,,0.191153457,-6.22E-15,,0.033756324,4.801346543,4.9925,,4.958743676,-1.25E-11,,67.6139167,,,9617.097125,9999.9775,,9932.363583,,,,,,,,,,,,,,,,,,,,,,,,,,382.8803753,,,,,,,
2015,Mauritania,Mauritania,18,,,2.0143,7050,3500,-0.035826395,,-0.012103382,-0.02951025,0.004488107,-0.074846592,-0.06125,0.009,-0.024678536,2.089146592,2.07555,2.0053,2.038978536,-214.375,31.5,-86.37487758,,,7312.013071,7264.425,7018.55,7136.424878,,,,,,,,,,,,,,,,,,,,,,,,,,-261.9630714,,,,,,,
2015,Mexico,Mexico,0,,,4.5256,3710706,819928,-0.165552665,,-0.137525892,-0.117747973,-0.147019834,-0.897869896,-0.604,-0.780033333,-0.721629984,5.423469896,5.1296,5.305633333,5.247229984,-495236.512,-639571.1709,-591684.6297,,,4446854.825,4205902.669,4350237.328,4302350.786,,,-2.046758652,-2.046758652,,,,1.919594288,,,,,,-2.093069315,,,,,0.169483885,,,,0.02681916,,,-736188.6683,0.81312245,,-2.0467587,,,-2.0930693,-2.0930693
2015,Mongolia,Mongolia,37,,,0.5717,206508,361219,-0.506834055,,-0.544184023,-0.505090204,-0.553932448,-0.587544683,-0.58346,-0.709944444,-0.682534229,1.159244683,1.15516,1.281644444,1.254234229,-210756.8377,-256445.4223,-246544.3315,,,418741.2051,417265.74,462954.3246,453053.2338,-0.079122126,0.604444265,-0.526787579,-0.526787579,,,-1.21030736,,,,-1.448955059,,1.551053762,-0.526787758,,,,-1.53463304,,,,-1.686117172,,,,-212232.3028,,1.4087392,-0.5267876,-0.43799886,1.6798273,-0.52678776,-0.52678776
2015,Montenegro,Montenegro,6,,,2.8682,2111,736,-0.073973892,,-0.07272497,-0.08015676,-0.065320192,-0.229120879,-0.24994,-0.200444444,-0.22494918,3.097320879,3.11814,3.068644444,3.09314918,-183.95584,-147.5271111,-165.5625967,,,2279.628167,2294.95104,2258.522311,2276.557797,,,,,,,,,,,,,,,,,,,,,,,,,,-168.632967,,,,,,,
2015,Morocco,Morocco,18,,,2.4664,8074659,3273869,0.487131811,,0.34921092,0.288556382,0.310760619,0.807905452,0.55232,0.584744444,0.638368545,1.658494548,1.91408,1.881655556,1.828031455,1808223.326,1914376.71,2089934.991,,,5429693.886,6266447.176,6160293.792,5984735.51,,,1.256677985,1.256677985,,,,1.242774367,,,,,,1.764716864,,,,,0.647126734,,,,1.450609088,,,2644976.616,1.4393767,,1.256678,,,1.7647169,1.7647169
2015,Mozambique,Mozambique,17,,,1.0787,20280,18800,-0.070410506,,-0.055065858,-0.012324202,-0.071571337,-0.081704681,-0.01346,-0.083155556,-0.062861038,1.160404681,1.09216,1.161855556,1.141561038,-253.048,-1563.324444,-1181.787508,,,21815.60801,20532.608,21842.88444,21461.34751,,,,,,,,-0.476895481,,,,,,,,,,,-0.476895839,,,,0.36260733,,,-1536.048006,0.28507933,,,,,,
2015,Myanmar,Myanmar,21,,,1.8616,179300,96315,0.088731924,,0.064823811,0.08412826,0.053722595,0.151720865,0.14446,0.094911111,0.113329552,1.709879135,1.71714,1.766688889,1.748270448,13913.6649,9141.363667,10915.33584,,,164687.0089,165386.3391,170158.6403,168384.6682,,,,,,,,,,,,,,,,,,,,,,,,,,14612.99511,,,,,,,
2015,Namibia,Namibia,36,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.446492314,-1.446492314,,,,0.149886072,,,,,,-1.446492434,,,,,0.14988628,,,,-0.883422732,,,,-0.56007653,,-1.4464923,,,-1.4464924,-1.4464924
2015,Nepal,Nepal,23,,,2.5914,1975625,762373,0.121649801,,0.036150432,0.056834309,0.034101137,0.281053226,0.13936,0.085455556,0.090411804,2.310346774,2.45204,2.505944444,2.500988196,106244.3013,65149.00826,68927.518,,,1761346.001,1869369.091,1910464.384,1906685.874,,,-0.645760477,-0.645760477,,,,0.536551595,,,,,,-1.048987508,,,,,0.309009939,,,,1.159217119,,,214267.391,1.2278303,,-0.6457605,,,-1.0489875,-1.0489875
2015,Netherlands,Netherlands,16,,,9.1255,1300085,142468,-0.016587502,,0.042540583,0.034327594,0.04657964,-0.153922439,0.30286,0.406144444,0.37236353,9.279422439,8.82264,8.719355556,8.75313647,43147.85848,57862.58671,53049.88743,,,1322020.756,1256943.876,1242229.147,1247041.847,,,,,,,,,,,,,,,,,,,,,,,-0.737598419,,,-21929.02199,-0.5226658,,,,,,
2015,New Caledonia,New Caledonia,31,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,New Zealand,New Zealand,28,,,8.6722,413533,47685,0.031716738,,-0.026039926,-0.04629204,-0.018090827,0.266598264,-0.42094,-0.159777778,-0.231861089,8.405601736,9.09314,8.831977778,8.904061089,-20072.5239,-7619.003333,-11056.29602,,,400821.1188,433606.3809,421152.8603,424590.153,,,,,,,,,,,,,,,,,,,,,,,,,,12712.73823,,,,,,,
2015,Niger,Niger,18,,,2.0664,8090,3915,-0.130985531,,-0.144584791,-0.163441452,-0.146135305,-0.311466047,-0.40372,-0.353655556,-0.349268998,2.377866047,2.47012,2.420055556,2.415668998,-1580.5638,-1384.5615,-1367.388125,,,9309.345572,9670.5198,9474.5175,9457.344125,,,,,,,,,,,,,,,,,,,,,,,,,,-1219.389572,,,,,,,
2015,Nigeria,Nigeria,24,,,1,60000,60000,-0.26256661,,-0.124245629,-0.092092122,-0.107509416,-0.35605468,-0.101433333,-0.12046,-0.141872691,1.35605468,1.101433333,1.12046,1.141872691,-6086,-7227.6,-8512.361473,,,81363.28081,66086,67227.6,68512.36147,,,,,,,,,,,,,,,,,,,,,,,,,,-21363.28081,,,,,,,
2015,North Korea,North Korea,,,,1.375,55000,40000,-0.292693664,,-0.045331772,0.008522936,-0.029343248,-0.568995027,0.01162,-0.041566667,-0.06529094,1.943995027,1.36338,1.416566667,1.44029094,464.8,-1662.666667,-2611.637595,,,77759.80109,54535.2,56662.66667,57611.63759,,,,,,,,,,,,,,,,,,,,,,,,,,-22759.80109,,,,,,,
2015,North Macedonia,North Macedonia,,,,2.7541,201218,73060,-0.151384579,,-0.15301066,-0.154758836,-0.151554879,-0.491304138,-0.50426,-0.491955556,-0.497534786,3.245404138,3.25836,3.246055556,3.251634786,-36841.2356,-35942.27289,-36349.89144,,,237109.2263,238055.7816,237156.8189,237564.4374,,,,,,,,,,,,,,,,,,,,,,,,,,-35894.68032,,,,,,,
2015,Norway,Norway,16,,,5.7745,495200,85757,0.227502387,,0.272539616,0.178450148,0.281968742,1.070232164,0.87442,1.2701,1.236723787,4.704267836,4.90008,4.5044,4.537776213,74987.63594,108919.9657,106057.7218,,,403423.8968,420216.1606,386283.8308,389146.0747,,,,,,,,,,,,,,,,,,,,,,,0.883555293,,,91779.89965,0.963166,,,,,,
2015,Oman,Oman,25,,,2.9882,2525,845,0.009889641,,-0.208715382,-0.209228229,-0.213528096,0.029262826,-0.79064,-0.8113,-0.788190862,2.958937174,3.77884,3.7995,3.776390862,-668.0908,-685.5485,-666.0212785,,,2500.301912,3193.1198,3210.5775,3191.050279,,,,,,,,,,,,,,,,,,,,,,,,,,24.72708796,,,,,,,
2015,Pakistan,Pakistan,5,,,2.7256,25086174,9203874,-0.032820756,,-0.025479055,-0.033290063,-0.030430469,-0.092491908,-0.09386,-0.085544444,-0.071261386,2.818091908,2.81946,2.811144444,2.796861386,-863875.6136,-787340.2881,-655880.8164,,,25937362.84,25949954.59,25873419.26,25741959.79,,,-2.058469534,-2.058469534,,,,-0.723673642,,,,,,-2.248306274,,,,,-0.357550323,,,,-0.264888585,,,-851283.8667,-0.0960408,,-2.0584695,,,-2.2483063,-2.2483063
2015,Palestine,Palestine,,,,1.9834,26320,13270,-0.075078253,,-0.086631145,-0.152510869,-0.083343604,-0.160997628,-0.356925,-0.180333333,-0.188121384,2.144397628,2.340325,2.163733333,2.171521384,-4736.39475,-2393.023333,-2496.370766,,,28456.15653,31056.11275,28712.74133,28816.08877,,,,,,,,,,,,,,,,,,,,,,,,,,-2136.43853,,,,,,,
2015,Paraguay,Paraguay,22,,,1.8986,1139147,600000,-0.170090821,,-0.12493274,-0.069185967,-0.13632389,-0.389120209,-0.14112,-0.299677778,-0.271061792,2.287720209,2.03972,2.198277778,2.169661792,-84672,-179806.6667,-162637.075,,,1372632.126,1223832,1318966.667,1301797.075,,,,,,,,,,,,,,,,,,,,,,,1.062183976,,,-233472.1256,0.9977363,,,,,,
2015,Peru,Peru,27,,,1.5529,214849,138357,0.044336245,,0.021051248,0.019819796,0.021853888,0.065926808,0.03018,0.033211111,0.032016496,1.486973192,1.52272,1.519688889,1.520883504,4175.61426,4594.9897,4429.706384,,,205733.1499,210678.971,210259.5956,210424.8789,,,,,,,,,,,,,,,,,,,,,,,1.986968875,,,9121.435426,1.9869688,,,,,,
2015,Poland,Poland,6,,,4.5744,10957787,2395451,0.03213908,,0.009709241,-0.024261221,0.028985326,0.142439145,-0.11374,0.128855556,0.043986874,4.431960855,4.68814,4.445544444,4.530413126,-272458.5967,308667.1694,105368.4006,,,10616545.06,11230209.65,10649083.88,10852382.65,,,-1.461467981,-1.461467981,,,,-0.885383427,,,,,,-1.395905972,,,,,-1.019761205,,,,-0.755024791,,,341205.9926,-0.7579467,,-1.461468,,,-1.395906,-1.395906
2015,Portugal,Portugal,0,,,2.0232,80393,39736,0.035257752,,-0.003597961,-0.014332901,0.020953064,0.068904082,-0.02942,0.041522222,-0.007305681,1.954295918,2.05262,1.981677778,2.030505681,-1169.03312,1649.927022,-290.2985407,,,77655.90261,81562.90832,78743.94818,80684.17374,,,2.483422756,2.483422756,,,,,,,,,,2.483423233,,,,,,,,,-0.659026265,,,2737.97259,-0.66812795,,2.4834228,,,2.4834232,2.4834232
2015,Qatar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Romania,Romania,6,,,3.7872,7962421,2102444,0.090151539,,-0.003933961,-0.038962225,-0.041762369,0.313187569,-0.15354,-0.165055556,-0.014957539,3.474012431,3.94074,3.952255556,3.802157539,-322809.2518,-347020.0624,-31447.38765,,,7303916.592,8285185.169,8309395.979,7993823.304,,,-0.147047952,-0.147047952,,,,0.826097131,,,,,,-0.042446543,,,,,1.276229978,,,,1.342074513,,,658459.3248,1.1548417,,-0.14704795,,,-0.042446543,-0.042446543
2015,Rwanda,Rwanda,9,,,1.8092,7995,4419,0.345515408,,0.081422292,0.100419683,0.041579244,0.464585149,0.1651,0.072222222,0.136218027,1.344614851,1.6441,1.736977778,1.672981973,729.5769,319.15,601.9474631,,,5941.853028,7265.2779,7675.7048,7392.907337,,,,,,,,,,,,,,,,,,,,,,,,,,2053.001772,,,,,,,
2015,Saudi Arabia,Saudi Arabia,25,,,6.142,693776,112956,-0.015608607,,0.009622508,-0.003362152,0.011532029,-0.097388159,-0.02072,0.070022222,0.058538161,6.239388159,6.16272,6.071977778,6.083461839,-2340.44832,7909.430133,6612.236546,,,704776.3289,696116.2003,685866.3219,687163.5155,,,,,,,,,,,,,,,,,,,,,,,,,,-11000.57686,,,,,,,
2015,Somalia,Somalia,9,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,South Africa,South Africa,0,,,2.9866,1440000,482150,-0.065853422,,-0.130816583,-0.133696106,-0.128836543,-0.210542792,-0.46092,-0.441688889,-0.44949869,3.197142792,3.44752,3.428288889,3.43609869,-222232.578,-212960.2978,-216725.7933,,,1541502.397,1662221.768,1652949.488,1656714.983,,,-1.003414869,-1.003414869,,,,0.20084253,,,,,,-2.070568323,,,,,-0.186428636,,,,-0.56783098,,,-101513.2074,-0.33869937,,-1.0034149,,,-2.0705683,-2.0705683
2015,South Korea,South Korea,,,,2.6234,26433,10076,-0.295225897,,-0.231917921,-0.190703299,-0.24794552,-1.098927465,-0.61818,-0.864911111,-0.792120387,3.722327465,3.24158,3.488311111,3.415520387,-6228.78168,-8714.844356,-7981.405024,,,37506.17154,32662.16008,35148.22276,34414.78342,,,,,,,,,,,,,,,,,,,,,,,,,,-11072.79314,,,,,,,
2015,Spain,Spain,40,,,2.9236,6362694,2176354,-0.108383498,,-0.080462202,-0.048542678,-0.07227225,-0.355388213,-0.14916,-0.227755556,-0.255823409,3.278988213,3.07276,3.151355556,3.179423409,-324624.9626,-495676.7144,-556762.3004,,,7136239.114,6687413.517,6858465.269,6919550.855,,,2.469409227,2.469409227,,,,-0.163492322,,,,,,1.021658182,,,,,-0.274261475,,,,-0.284096807,,,-773450.5598,-0.21948585,,2.4694092,,,1.0216582,1.0216582
2015,Sudan,Sudan,9,,,3.439349766,778600,226380,0.476014537,,0.462213487,0.366521394,0.491751517,1.109189947,0.922484841,1.133771573,1.087196816,2.330159819,2.516864925,2.305578192,2.35215295,208832.1182,256663.2088,246119.6152,,,527501.5799,569767.8818,521936.7912,532480.3848,,,-1.687510014,-1.687510014,,,,0.585411489,,,,,,-1.647616744,,,,,0.147832945,,,,0.832207441,,,251098.4201,0.3915714,,-1.68751,,,-1.6476167,-1.6476167
2015,Sweden,Sweden,16,,,7.2132,3300400,457550,0.100574172,,0.133530067,0.089347255,0.149418287,0.659166493,0.59162,0.937677778,0.849716392,6.554033507,6.62158,6.275522222,6.363483608,270695.731,429034.4672,388787.7351,,,2998798.031,3029703.929,2871365.193,2911611.925,,,-1.113197327,-1.113197327,,,,1.244444609,,,,,,-2.523271561,,,,,1.080336809,,,,0.824463427,,,301601.6287,0.8245369,,-1.1131973,,,-2.5232716,-2.5232716
2015,Switzerland,Switzerland,40,,,5.9882,527257,88049,-0.046083675,,0.040972887,0.062302643,0.039457645,-0.2892898,0.3512,0.227311111,0.235696669,6.2774898,5.637,5.760888889,5.752503331,30922.8088,20014.51602,20752.85602,,,552726.6994,496332.213,507240.5058,506502.1658,,,-0.720028818,-0.720028818,,,,0.897056043,,,,,,-0.54895097,,,,,0.89705646,,,,1.485595345,,,-25471.6776,1.1957783,,-0.7200288,,,-0.54895097,-0.54895097
2015,Syria,Syria,12,,,2.3385,2677156,1144806,-0.008694759,,0.222527813,0.265709739,0.207216974,-0.020511033,0.49092,0.4014,0.425660083,2.359011033,1.84758,1.9371,1.912839917,562008.1615,459525.1284,487298.2167,,,2700609.984,2115120.669,2217603.703,2189830.614,,,-0.960615754,-0.960615754,,,,-0.108345181,,,,,,-0.809144139,,,,,-0.057116825,,,,0.770048678,,,-23481.15329,0.65449524,,-0.96061575,,,-0.80914414,-0.80914414
2015,Tanzania,Tanzania,9,,,0.8468,72483,85599,-0.331868387,,-0.262484608,-0.265873704,-0.266649346,-0.420614958,-0.30668,-0.3079,-0.301379427,1.267414958,1.15348,1.1547,1.148179427,-26251.50132,-26355.9321,-25797.7776,,,108489.453,98736.73452,98841.1653,98283.0108,,,-0.853083432,-0.853083432,,,,-0.312979192,,,,,,-0.932406723,,,,,-0.239007324,,,,0.337122858,,,-36004.21979,0.33712286,,-0.85308343,,,-0.9324067,-0.9324067
2015,Thailand,Thailand,21,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
